id,date,lat,lon,taxon,common_name,user
292914561,2025-05-31,37.8106383333,-122.2618716667,Apis mellifera,Western Honey Bee,ethologist
292913780,2025-06-26,38.578009045,-121.4588384923,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,rmyoshihara
292809362,2025-06-25,37.9141083333,-122.4915166667,Apis mellifera,Western Honey Bee,kurtrademacher
292804843,2025-06-25,36.983545,-122.0558555,Bombus californicus,California Bumble Bee,pickle_luvr
292801380,2024-05-10,38.1005705997,-122.2255813,Anthidium manicatum,European Woolcarder Bee,mgriswold
292801097,2024-04-11,38.1005151,-122.2254729997,Xylocopa sonorina,Valley Carpenter Bee,mgriswold
292800390,2025-06-25,37.5570716217,-122.0872997962,Bombus californicus,California Bumble Bee,melbar2022
292794115,2025-06-25,37.557999,-122.082858,Bombus californicus,California Bumble Bee,melbar2022
292793703,2025-06-25,37.558152,-122.082696,Bombus californicus,California Bumble Bee,melbar2022
292793679,2025-06-23,38.5701283333,-121.725575,Apis mellifera,Western Honey Bee,phylogenomics
292793400,2025-06-25,37.557648,-122.082868,Bombus californicus,California Bumble Bee,melbar2022
292793269,2025-06-25,37.558448,-122.082364,Bombus californicus,California Bumble Bee,melbar2022
292792469,2025-06-25,37.558653,-122.081775,Bombus californicus,California Bumble Bee,melbar2022
292792069,2025-06-25,37.557754,-122.082967,Bombus californicus,California Bumble Bee,melbar2022
292791299,2025-06-25,37.557644,-122.083337,Bombus californicus,California Bumble Bee,melbar2022
292790914,2025-06-25,37.557635,-122.083257,Bombus californicus,California Bumble Bee,melbar2022
292790472,2025-06-25,37.557501,-122.084056,Bombus californicus,California Bumble Bee,melbar2022
292790102,2025-06-25,37.557472,-122.084316,Bombus californicus,California Bumble Bee,melbar2022
292782446,2025-06-25,38.578009045,-121.4588384923,Anthidium manicatum,European Woolcarder Bee,rmyoshihara
292782443,2025-06-25,38.578009045,-121.4588384923,Xylocopa sonorina,Valley Carpenter Bee,rmyoshihara
292764684,2025-06-24,37.7459861111,-122.2558583333,Bombus californicus,California Bumble Bee,boo-bee
292763220,2025-06-24,37.7460055556,-122.2557833333,Bombus californicus,California Bumble Bee,boo-bee
292752650,2025-06-25,37.7150283333,-121.94137,Apis mellifera,Western Honey Bee,silveradojim
292750117,2025-06-25,38.2516283333,-121.9827883333,Apis mellifera,Western Honey Bee,silveradojim
292743378,2025-06-25,38.578009045,-121.4588384923,Halictus ligatus,Ligated Furrow Bee,rmyoshihara
292734329,2025-06-25,37.592032,-122.020595,Apis mellifera,Western Honey Bee,hemo_noises
292731951,2025-06-25,37.2600366667,-121.8772716667,Apis mellifera,Western Honey Bee,paigeyashton
292725502,2025-06-25,37.158084,-121.881534,Bombus vandykei,Van Dyke's Bumble Bee,edwardrooks
292724211,2025-06-25,37.785588149,-122.1592703463,Apis mellifera,Western Honey Bee,susanramos
292709100,2025-06-25,38.598945,-121.3137966667,Bombus californicus,California Bumble Bee,kristy218
292666781,2025-06-25,37.1959783333,-121.7376766667,Apis mellifera,Western Honey Bee,osa_studentnaturalists
292666593,2025-06-25,38.578009045,-121.4588384923,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,rmyoshihara
292655897,2025-06-25,37.3767866667,-122.0390028333,Apis mellifera,Western Honey Bee,kasswilson01
292652586,2025-06-25,38.578009045,-121.4588384923,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,rmyoshihara
292647696,2025-06-03,37.8405798868,-122.1761672059,Bombus californicus,California Bumble Bee,susanramos
292618083,2025-06-24,37.4018783333,-122.22428,Apis mellifera,Western Honey Bee,kitgordon
292560986,2025-06-24,37.9284966667,-122.5104366667,Bombus rufocinctus,Red-belted Bumble Bee,secretlynx
292552359,2025-06-20,37.7197133333,-122.1084583333,Apis mellifera,Western Honey Bee,jachwest
292550570,2025-06-24,37.2510195385,-122.0447561431,Bombus californicus,California Bumble Bee,filton18
292547375,2025-06-19,37.6310890032,-122.0109716558,Apis mellifera,Western Honey Bee,mestewart
292547365,2025-06-19,37.6069565124,-122.189198047,Halictus farinosus,Wide-striped Sweat Bee,mestewart
292547351,2025-06-19,37.7940380231,-122.1874025985,Halictus farinosus,Wide-striped Sweat Bee,mestewart
292547350,2025-06-19,37.6033441288,-122.1663449647,Halictus tripartitus,Tripartite Sweat Bee,mestewart
292547338,2025-06-19,37.6144875224,-122.0263043633,Halictus farinosus,Wide-striped Sweat Bee,mestewart
292547335,2025-06-20,37.6047225513,-122.1419469229,Halictus farinosus,Wide-striped Sweat Bee,mestewart
292547314,2025-06-20,37.6288446326,-122.1670962171,Halictus farinosus,Wide-striped Sweat Bee,mestewart
292547313,2025-06-20,37.6382252116,-122.1405992565,Halictus farinosus,Wide-striped Sweat Bee,mestewart
292547296,2025-06-22,37.7760268521,-122.1035984207,Halictus farinosus,Wide-striped Sweat Bee,mestewart
292547294,2025-06-22,37.6850744555,-122.1935698078,Halictus farinosus,Wide-striped Sweat Bee,mestewart
292547286,2025-06-24,37.6513647781,-122.1623831176,Halictus farinosus,Wide-striped Sweat Bee,mestewart
292545754,2025-06-24,37.1597693622,-121.8683023004,Apis mellifera,Western Honey Bee,edwardrooks
292543005,2025-06-24,37.1603045,-121.8712638,Halictus farinosus,Wide-striped Sweat Bee,edwardrooks
292542611,2025-06-24,37.1603045,-121.8712638,Bombus californicus,California Bumble Bee,edwardrooks
292541874,2025-06-09,38.5368416667,-121.7885666667,Halictus ligatus,Ligated Furrow Bee,buckysquier
292541600,2025-06-17,38.5363533333,-121.7881383333,Halictus ligatus,Ligated Furrow Bee,buckysquier
292539121,2025-05-21,37.0970116632,-121.8464118585,Apis mellifera,Western Honey Bee,melbar2022
292537593,2025-06-24,37.2056159667,-121.985363,Bombus melanopygus,Black-tailed Bumble Bee,newtpatrol
292510511,2025-06-23,37.9163080386,-122.3934458099,Apis mellifera,Western Honey Bee,buzzybumbler
292507663,2025-06-24,38.5549499313,-121.7540744787,Apis mellifera,Western Honey Bee,miavalenzuela
292498510,2025-06-24,37.2040685194,-121.8457783408,Apis mellifera,Western Honey Bee,columbidaeperson
292498500,2025-06-24,37.2042323903,-121.8459374948,Apis mellifera,Western Honey Bee,columbidaeperson
292491514,2025-06-10,37.3866076439,-122.0293608335,Apis mellifera,Western Honey Bee,kayla54433
292489722,2025-06-24,37.928004734,-122.524710659,Anthidium manicatum,European Woolcarder Bee,lg_meanders
292489421,2025-06-24,38.2515616667,-121.9828333333,Apis mellifera,Western Honey Bee,silveradojim
292488934,2025-06-24,37.4697388889,-122.3107722222,Apis mellifera,Western Honey Bee,oritmazor
292470510,2025-06-24,37.9649131419,-122.5379530807,Apis mellifera,Western Honey Bee,loarie
292463374,2025-06-24,37.4392600841,-122.1800075099,Apis mellifera,Western Honey Bee,zhenx
292460417,2025-06-23,38.53132,-121.7613616667,Halictus ligatus,Ligated Furrow Bee,irmejia
292450283,2025-06-23,38.4639733718,-121.8327299006,Apis mellifera,Western Honey Bee,creampuffpuffo
292448894,2025-06-24,38.4615478516,-121.8307266235,Apis mellifera,Western Honey Bee,creampuffpuffo
292428772,2025-06-24,37.1709666667,-122.1449111111,Apis mellifera,Western Honey Bee,keith41165
292413864,2025-06-24,38.5997014346,-121.4892753835,Apis mellifera,Western Honey Bee,abcmilktea
292389063,2025-06-24,37.8939616667,-122.7068716667,Apis mellifera,Western Honey Bee,lg_meanders
292383632,2025-06-24,37.4392600841,-122.1800075099,Apis mellifera,Western Honey Bee,zhenx
292310715,2025-06-13,37.31550724,-121.7710936815,Apis mellifera,Western Honey Bee,us3rnam3
292272857,2025-06-23,38.578009045,-121.4588384923,Xylocopa sonorina,Valley Carpenter Bee,rmyoshihara
292272837,2025-06-23,38.578009045,-121.4588384923,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,rmyoshihara
292259554,2025-06-23,38.4613304138,-121.8298950195,Apis mellifera,Western Honey Bee,creampuffpuffo
292244540,2025-06-23,37.8095383333,-122.1132805,Xylocopa tabaniformis,Horse-fly Carpenter Bee,moraga4monarchs
292241192,2025-06-23,37.2747735906,-121.9145109649,Xylocopa sonorina,Valley Carpenter Bee,megegg
292238947,2025-06-23,38.2516966667,-121.9826883333,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,silveradojim
292238728,2025-06-23,38.25172,-121.9825833333,Apis mellifera,Western Honey Bee,silveradojim
292236959,2025-06-22,38.4871740547,-121.6574924428,Anthidium manicatum,European Woolcarder Bee,uminekobeer
292235089,2025-03-25,37.4599899944,-121.86170876,Bombus melanopygus,Black-tailed Bumble Bee,melbar2022
292234227,2025-06-22,38.4008305632,-121.6719018148,Apis mellifera,Western Honey Bee,uminekobeer
292222402,2025-05-24,37.4583617083,-122.106802096,Bombus melanopygus,Black-tailed Bumble Bee,melbar2022
292221211,2025-05-24,37.4577783256,-122.1072097918,Bombus melanopygus,Black-tailed Bumble Bee,melbar2022
292216870,2025-06-23,37.8049936961,-122.4668568472,Bombus vosnesenskii,Yellow-faced Bumble Bee,mangoparker
292200999,2025-06-23,38.3634,-121.95188,Apis mellifera,Western Honey Bee,silveradojim
292189416,2025-04-05,37.2407307162,-121.9692009789,Bombus melanopygus,Black-tailed Bumble Bee,melbar2022
292182651,2025-06-23,37.5314466667,-122.0742111667,Bombus californicus,California Bumble Bee,jdtsf72
292182606,2025-06-12,37.8984907997,-122.304922,Anthidium manicatum,European Woolcarder Bee,tyno
292176656,2025-06-23,37.9628715515,-122.0049972534,Apis mellifera,Western Honey Bee,jeric1975
292145188,2025-04-20,37.7874373565,-122.5052129468,Bombus melanopygus,Black-tailed Bumble Bee,floydehayes
292141634,2025-06-23,37.9724360833,-122.4908138333,Xylocopa sonorina,Valley Carpenter Bee,alicecason
292136341,2025-06-23,37.8456514962,-122.2974786273,Apis mellifera,Western Honey Bee,frontyardflora
292095042,2025-06-21,37.1599904497,-121.8743806845,Apis mellifera,Western Honey Bee,nancyasquith
292094977,2025-06-21,37.1603856439,-121.8982562869,Bombus californicus,California Bumble Bee,nancyasquith
292012145,2025-06-22,37.5072283333,-121.8884583333,Bombus vosnesenskii,Yellow-faced Bumble Bee,scion882
292007681,2025-06-22,37.1599543743,-121.8984163852,Bombus californicus,California Bumble Bee,edwardrooks
292004292,2025-06-22,37.51043,-121.8894966667,Apis mellifera,Western Honey Bee,scion882
292001887,2025-04-26,37.265063441,-122.008891306,Bombus melanopygus,Black-tailed Bumble Bee,melbar2022
292000197,2025-06-03,38.0827123239,-122.9709006549,Bombus vosnesenskii,Yellow-faced Bumble Bee,arpad_thoma
292000190,2025-06-03,38.082167858,-122.9710823131,Bombus vosnesenskii,Yellow-faced Bumble Bee,arpad_thoma
291998476,2025-04-26,37.265063441,-122.008891306,Bombus melanopygus,Black-tailed Bumble Bee,melbar2022
291991323,2025-05-08,37.3570525254,-121.8859160612,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,melbar2022
291987812,2025-06-22,38.50263,-121.5285866667,Xylocopa tabaniformis,Horse-fly Carpenter Bee,ghwada
291980133,2025-06-22,37.1171721667,-122.3060616667,Apis mellifera,Western Honey Bee,zoeg
291977409,2025-06-22,38.4335206382,-121.6915484899,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,uminekobeer
291968862,2025-06-22,37.8910216667,-121.9395666667,Bombus californicus,California Bumble Bee,scissors2kil
291957895,2025-06-22,36.9796650521,-121.959251327,Apis mellifera,Western Honey Bee,majordomo
291952224,2025-06-22,36.9801434357,-121.9598412152,Apis mellifera,Western Honey Bee,majordomo
291947517,2025-05-25,37.4181735194,-122.0805104223,Bombus californicus,California Bumble Bee,melbar2022
291947091,2025-05-25,37.4181735194,-122.0805104223,Bombus vosnesenskii,Yellow-faced Bumble Bee,melbar2022
291946752,2025-05-25,37.4181735194,-122.0805104223,Bombus californicus,California Bumble Bee,melbar2022
291946396,2025-05-25,37.4181735194,-122.0805104223,Bombus californicus,California Bumble Bee,melbar2022
291945958,2025-05-25,37.4181735194,-122.0805104223,Bombus californicus,California Bumble Bee,melbar2022
291945956,2025-05-25,37.4181735194,-122.0805104223,Bombus californicus,California Bumble Bee,melbar2022
291945954,2025-05-25,37.4181735194,-122.0805104223,Bombus californicus,California Bumble Bee,melbar2022
291944526,2025-05-25,37.4181735194,-122.0805104223,Bombus vosnesenskii,Yellow-faced Bumble Bee,melbar2022
291940838,2025-06-22,38.25172,-121.9827116667,Apis mellifera,Western Honey Bee,silveradojim
291938937,2025-06-22,37.2358078,-121.9623751,Apis mellifera,Western Honey Bee,patp1
291938464,2025-06-22,38.2517166667,-121.982675,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,silveradojim
291934613,2025-04-02,37.4040084217,-121.9572651386,Bombus melanopygus,Black-tailed Bumble Bee,melbar2022
291934117,2025-04-02,37.4040084217,-121.9572651386,Bombus melanopygus,Black-tailed Bumble Bee,melbar2022
291933667,2025-04-02,37.4040084217,-121.9572651386,Bombus melanopygus,Black-tailed Bumble Bee,melbar2022
291933528,2025-06-05,37.9057476867,-122.3095081486,Apis mellifera,Western Honey Bee,butterfly_oclock
291933137,2025-04-02,37.4040084217,-121.9572651386,Bombus melanopygus,Black-tailed Bumble Bee,melbar2022
291932732,2025-04-02,37.4040084217,-121.9572651386,Bombus melanopygus,Black-tailed Bumble Bee,melbar2022
291932156,2025-03-05,37.393217867,-122.0991167158,Bombus melanopygus,Black-tailed Bumble Bee,loveyshuman
291929843,2025-06-22,38.2260383333,-122.645005,Apis mellifera,Western Honey Bee,katiebrammer22
291927463,2025-06-22,37.9822788418,-122.5736822985,Halictus farinosus,Wide-striped Sweat Bee,amandaarnesson
291914678,2025-06-08,37.4358732993,-122.1711391218,Bombus californicus,California Bumble Bee,melbar2022
291906601,2025-06-22,37.7318583333,-122.1642528333,Apis mellifera,Western Honey Bee,scottmullin
291905872,2025-06-22,37.2851941554,-121.9637433439,Apis mellifera,Western Honey Bee,kate_calif
291882250,2025-06-22,37.3914551358,-121.9829754528,Bombus vosnesenskii,Yellow-faced Bumble Bee,melbar2022
291882212,2025-06-22,37.8532633333,-122.2717283333,Apis mellifera,Western Honey Bee,badewitt
291863242,2025-06-22,38.2629902286,-122.6692477986,Xylocopa sonorina,Valley Carpenter Bee,stinkmtn
291854802,2025-06-10,37.42355,-122.1746916667,Apis mellifera,Western Honey Bee,mcpaborg
291834697,2025-06-22,37.4220113442,-122.1942996296,Apis mellifera,Western Honey Bee,andreweller
291825171,2025-06-22,38.5479382176,-121.7802914508,Xylocopa sonorina,Valley Carpenter Bee,jandsluckenbill
291811237,2025-06-22,37.9463545997,-122.5108481,Apis mellifera,Western Honey Bee,kerrywininger
291798041,2025-06-20,37.1891097,-121.80662367,Bombus vosnesenskii,Yellow-faced Bumble Bee,truthseqr
291794264,2025-06-22,38.578009045,-121.4588384923,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,rmyoshihara
291725409,2022-08-18,37.7231695856,-122.1174427385,Apis mellifera,Western Honey Bee,dorvilleidae
291699092,2025-06-21,37.7710633333,-122.1372528333,Apis mellifera,Western Honey Bee,carysquach
291680300,2025-06-21,37.071789634,-121.4548176528,Bombus californicus,California Bumble Bee,melbar2022
291680184,2025-06-21,37.071789634,-121.4548176528,Bombus californicus,California Bumble Bee,melbar2022
291679084,2025-06-21,37.0641063553,-121.446872958,Bombus californicus,California Bumble Bee,melbar2022
291677881,2025-06-21,37.0641063553,-121.446872958,Bombus vandykei,Van Dyke's Bumble Bee,melbar2022
291673542,2025-06-21,37.0641063553,-121.446872958,Bombus vandykei,Van Dyke's Bumble Bee,melbar2022
291672526,2025-06-21,37.0641063553,-121.446872958,Bombus vandykei,Van Dyke's Bumble Bee,melbar2022
291670167,2025-06-21,38.0408386866,-122.7886790662,Apis mellifera,Western Honey Bee,growswimcrawlfly
291667156,2025-06-21,37.0716454471,-121.4545391278,Bombus vosnesenskii,Yellow-faced Bumble Bee,melbar2022
291666597,2025-06-21,37.0716454471,-121.4545391278,Bombus californicus,California Bumble Bee,melbar2022
291665721,2025-06-21,37.0716454471,-121.4545391278,Bombus californicus,California Bumble Bee,melbar2022
291665552,2025-06-21,37.0716454471,-121.4545391278,Bombus californicus,California Bumble Bee,melbar2022
291663721,2025-06-21,37.1002229117,-122.2759523079,Xylocopa sonorina,Valley Carpenter Bee,muddphoto
291652528,2025-06-21,37.9221163508,-122.3359595863,Apis mellifera,Western Honey Bee,tiwane
291639373,2025-06-21,37.0716454471,-121.4545391278,Bombus californicus,California Bumble Bee,melbar2022
291638283,2025-06-21,37.84648,-122.270395,Anthidium manicatum,European Woolcarder Bee,scissors2kil
291638254,2025-06-21,37.0716454471,-121.4545391278,Bombus californicus,California Bumble Bee,melbar2022
291637843,2025-06-21,37.0716454471,-121.4545391278,Bombus californicus,California Bumble Bee,melbar2022
291637468,2025-06-21,37.0716454471,-121.4545391278,Bombus californicus,California Bumble Bee,melbar2022
291637130,2025-06-21,37.0716454471,-121.4545391278,Bombus californicus,California Bumble Bee,melbar2022
291636277,2025-06-21,37.0716454471,-121.4545391278,Bombus californicus,California Bumble Bee,melbar2022
291631631,2025-06-07,37.571998,-121.997747,Apis mellifera,Western Honey Bee,vultur-cadens
291630834,2025-06-20,37.1746551538,-121.8457499583,Bombus californicus,California Bumble Bee,edwardrooks
291620628,2025-06-20,37.9768348984,-122.5340148954,Apis mellifera,Western Honey Bee,adrianwang
291620558,2025-06-20,37.9971954742,-122.4663564763,Apis mellifera,Western Honey Bee,adrianwang
291620531,2025-06-21,37.836335923,-122.2788003745,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,wlgrover
291620351,2025-06-20,37.99708175,-122.46556091,Apis mellifera,Western Honey Bee,adrianwang
291613801,2025-06-20,37.1745096019,-121.8605632298,Bombus vosnesenskii,Yellow-faced Bumble Bee,edwardrooks
291612281,2025-05-26,38.5282052746,-122.7457867719,Apis mellifera,Western Honey Bee,bradain
291612152,2025-06-20,37.1745096019,-121.8605632298,Bombus californicus,California Bumble Bee,edwardrooks
291608636,2025-06-21,38.251645,-121.9827033333,Apis mellifera,Western Honey Bee,silveradojim
291608160,2025-06-21,38.2516416667,-121.9826883333,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,silveradojim
291604824,2025-06-21,37.9724414429,-122.2428901281,Apis mellifera,Western Honey Bee,ouzel
